Year,Date,Code,Municipality,Total Area
2011,18/06/2011,15776,Sutamarchán,1.00
2011,01/01/2011,15778,Sutatenza,1.00
2011,03/09/2011,15696,Santa Sofía,0.00
2011,04/09/2011,15407,Villa de Leyva,0.00
2011,15/02/2011,18150,Cartagena del Chairá,709.00
2011,25/02/2011,18150,Cartagena del Chairá,506.00
2011,14/01/2011,18753,San Vicente del Caguán,491.00
2011,07/01/2011,18753,San Vicente del Caguán,449.00
2011,03/02/2011,18753,San Vicente del Caguán,397.00
2011,19/02/2011,18150,Cartagena del Chairá,380.00
2011,09/02/2011,18753,San Vicente del Caguán,376.00
2011,21/02/2011,18150,Cartagena del Chairá,367.00
2011,21/01/2011,18150,Cartagena del Chairá,360.00
2011,15/02/2011,18753,San Vicente del Caguán,360.00
2011,05/02/2011,18753,San Vicente del Caguán,353.00
2011,28/01/2011,18753,San Vicente del Caguán,292.00
2011,22/01/2011,18785,Solita,285.00
2011,15/02/2011,18753,San Vicente del Caguán,281.00
2011,13/02/2011,18150,Cartagena del Chairá,229.00
2011,22/02/2011,18753,San Vicente del Caguán,227.00
2011,25/02/2011,18150,Cartagena del Chairá,225.00
2011,25/01/2011,18753,San Vicente del Caguán,100.00
2011,27/01/2011,18592,Puerto Rico,72.00
2011,22/01/2011,18001,Florencia,25.00
2011,20/02/2011,18753,San Vicente del Caguán,16.00
2011,21/01/2011,18247,El Doncello,4.00
2011,24/01/2011,18001,Florencia,3.00
2011,15/01/2011,18256,El Paujil,2.00
2011,15/01/2011,18001,Florencia,2.00
2011,21/01/2011,18410,La Montañita,2.00
2011,18/01/2011,18753,San Vicente del Caguán,2.00
2011,20/01/2011,18247,El Doncello,1.00
2011,05/01/2011,18256,El Paujil,1.00
2011,07/01/2011,18001,Florencia,1.00
2011,10/01/2011,18001,Florencia,1.00
2011,11/01/2011,18001,Florencia,1.00
2011,13/01/2011,18001,Florencia,1.00
2011,14/01/2011,18001,Florencia,1.00
2011,14/01/2011,18001,Florencia,1.00
2011,15/01/2011,18001,Florencia,1.00
2011,16/01/2011,18001,Florencia,1.00
2011,17/01/2011,18001,Florencia,1.00
2011,15/02/2011,18001,Florencia,1.00
2011,10/01/2011,18410,La Montañita,1.00
2011,18/01/2011,18753,San Vicente del Caguán,1.00
2011,19/01/2011,18753,San Vicente del Caguán,1.00
2011,20/01/2011,18753,San Vicente del Caguán,1.00
2011,25/01/2011,18592,Puerto Rico,100.00
2011,22/01/2011,18001,Florencia,10.00
2011,22/01/2011,18001,Florencia,6.00
2011,16/01/2011,18001,Florencia,4.00
2011,22/01/2011,18001,Florencia,2.00
2011,22/01/2011,18001,Florencia,2.00
2011,24/01/2011,18001,Florencia,2.00
2011,24/01/2011,18001,Florencia,2.00
2011,24/01/2011,18001,Florencia,2.00
2011,22/01/2011,18001,Florencia,1.00
2011,19/02/2011,85125,Hato Corozal,500.00
2011,06/03/2011,85010,Aguazul,300.00
2011,07/03/2011,85010,Aguazul,25.00
2011,15/03/2011,85010,Aguazul,20.00
2011,19/02/2011,85010,Aguazul,2.00
2011,25/02/2011,85010,Aguazul,2.00
2011,14/03/2011,85230,Orocué,490.00
2011,06/02/2011,85230,Orocué,442.00
2011,24/01/2011,85230,Orocué,404.00
2011,24/01/2011,85230,Orocué,404.00
2011,08/02/2011,85230,Orocué,300.00
2011,17/03/2011,85230,Orocué,300.00
2011,24/02/2011,85230,Orocué,250.00
2011,18/01/2011,85230,Orocué,110.00
2011,15/03/2011,85230,Orocué,50.00
2011,08/02/2011,85230,Orocué,30.00
2011,18/01/2011,85230,Orocué,8.00
2011,12/01/2011,85230,Orocué,6.00
2011,18/01/2011,85230,Orocué,6.00
2011,03/01/2011,85230,Orocué,3.00
2011,01/02/2011,85230,Orocué,3.00
2011,24/02/2011,85230,Orocué,2.00
2011,08/01/2011,85230,Orocué,0.00
2011,14/02/2011,85139,Maní,600.00
2011,19/02/2011,85125,Hato Corozal,500.00
2011,08/02/2011,85230,Orocué,500.00
2011,23/02/2011,85125,Hato Corozal,470.00
2011,24/01/2011,85230,Orocué,404.00
2011,21/02/2011,85230,Orocué,250.00
2011,16/02/2011,85001,Yopal,190.00
2011,21/02/2011,85001,Yopal,190.00
2011,04/02/2011,85001,Yopal,150.00
2011,28/03/2011,85139,Maní,100.00
2011,24/02/2011,85001,Yopal,100.00
2011,24/02/2011,85001,Yopal,70.00
2011,23/02/2011,85125,Hato Corozal,40.00
2011,23/01/2011,85001,Yopal,40.00
2011,28/01/2011,85001,Yopal,40.00
2011,07/02/2011,85125,Hato Corozal,15.00
2011,24/02/2011,85001,Yopal,12.00
2011,07/02/2011,85001,Yopal,6.00
2011,08/02/2011,85001,Yopal,6.00
2011,21/02/2011,85263,Pore,5.00
2011,21/02/2011,85263,Pore,5.00
2011,24/02/2011,85001,Yopal,5.00
2011,07/02/2011,85325,San Luis de Palenque,4.00
2011,08/02/2011,85001,Yopal,4.00
2011,22/02/2011,85136,La Salina,3.00
2011,14/02/2011,85279,Recetor,3.00
2011,10/02/2011,85001,Yopal,3.00
2011,25/01/2011,85015,Chámeza,1.50
2011,21/02/2011,85139,Maní,1.50
2011,07/02/2011,85125,Hato Corozal,1.00
2011,04/01/2011,85001,Yopal,1.00
2011,25/01/2011,85001,Yopal,1.00
2011,05/09/2011,19050,Argelia,40.00
2011,07/09/2011,19807,Timbío,20.00
2011,24/07/2011,19050,Argelia,10.00
2011,12/08/2011,19397,La Vega,10.00
2011,07/09/2011,19760,Sotará,10.00
2011,10/04/2011,20001,Valledupar,300.00
2011,07/03/2011,20001,Valledupar,210.00
2011,16/03/2011,20001,Valledupar,5.00
2011,31/08/2011,25488,Nilo,100.00
2011,31/08/2011,25815,Tocaima,70.00
2011,22/09/2011,25524,Pandi,50.00
2011,02/09/2011,25001,Agua de Dios,30.00
2011,16/08/2011,25488,Nilo,30.00
2011,03/02/2011,25779,Susa,20.00
2011,26/01/2011,25436,Manta,12.00
2011,26/07/2011,25781,Sutatausa,10.00
2011,30/08/2011,25426,Machetá,8.00
2011,05/09/2011,25307,Girardot,6.00
2011,29/09/2011,25524,Pandi,5.00
2011,21/07/2011,25740,Sibaté,5.00
2011,29/09/2011,25307,Girardot,4.00
2011,30/08/2011,25740,Sibaté,3.00
2011,30/09/2011,25754,Soacha,3.00
2011,30/09/2011,25524,Pandi,2.50
2011,28/01/2011,25436,Manta,2.00
2011,29/01/2011,25436,Manta,2.00
2011,17/02/2011,25436,Manta,2.00
2011,14/02/2011,25001,Agua de Dios,1.00
2011,11/07/2011,25377,La Calera,1.00
2011,04/01/2011,25436,Manta,1.00
2011,17/02/2011,25436,Manta,1.00
2011,30/08/2011,25754,Soacha,1.00
2011,30/08/2011,25488,Nilo,0.00
2011,24/01/2011,25293,Gachalá,0.64
2011,27/01/2011,25372,Junín,0.30
2011,01/04/2011,25322,Guasca,0.04
2011,29/03/2011,25322,Guasca,0.03
2011,23/01/2011,25297,Gachetá,6.00
2011,02/01/2011,25372,Junín,4.00
2011,23/01/2011,25372,Junín,4.00
2011,04/01/2011,25297,Gachetá,2.50
2011,06/02/2011,25297,Gachetá,2.00
2011,22/01/2011,25372,Junín,1.50
2011,02/02/2011,25293,Gachalá,1.20
2011,27/01/2011,25372,Junín,1.20
2011,23/01/2011,25293,Gachalá,1.00
2011,07/01/2011,25372,Junín,1.00
2011,06/01/2011,25839,Ubalá,1.00
2011,01/02/2011,25839,Ubalá,1.00
2011,15/01/2011,25297,Gachetá,0.50
2011,18/01/2011,25372,Junín,0.50
2011,19/01/2011,25372,Junín,0.50
2011,29/06/2011,25372,Junín,0.50
2011,26/01/2011,25839,Ubalá,0.50
2011,06/01/2011,25322,Guasca,0.41
2011,17/01/2011,25372,Junín,0.16
2011,03/02/2011,25279,Fómeque,0.05
2011,19/01/2011,25322,Guasca,0.02
2011,31/08/2011,25488,Nilo,100.00
2011,30/08/2011,25815,Tocaima,70.00
2011,22/09/2011,25524,Pandi,50.00
2011,14/08/2011,25488,Nilo,30.00
2011,02/09/2011,25488,Nilo,30.00
2011,25/07/2011,25781,Sutatausa,10.00
2011,30/08/2011,25426,Machetá,8.00
2011,15/09/2011,25320,Guaduas,7.00
2011,03/02/2011,25779,Susa,7.00
2011,05/09/2011,25307,Girardot,6.00
2011,29/09/2011,25524,Pandi,5.00
2011,21/07/2011,25740,Sibaté,5.00
2011,17/01/2011,25151,Cáqueza,3.00
2011,30/08/2011,25740,Sibaté,3.00
2011,30/09/2011,25754,Soacha,3.00
2011,30/09/2011,25524,Pandi,2.50
2011,03/01/2011,25372,Junín,2.00
2011,30/08/2011,25488,Nilo,2.00
2011,01/04/2011,25297,Gachetá,1.00
2011,10/07/2011,25377,La Calera,1.00
2011,30/08/2011,25754,Soacha,1.00
2011,13/08/2011,41791,Tarqui,35.00
2011,04/08/2011,41001,Neiva,15.00
2011,11/08/2011,41885,Yaguará,8.00
2011,28/03/2011,41078,Baraya,6.00
2011,15/08/2011,41001,Neiva,6.00
2011,12/08/2011,41001,Neiva,5.00
2011,28/01/2011,41551,Pitalito,5.00
2011,17/03/2011,41551,Pitalito,5.00
2011,04/08/2011,41797,Tesalia,5.00
2011,29/07/2011,41006,Acevedo,4.00
2011,28/01/2011,41378,La Argentina,4.00
2011,10/08/2011,41001,Neiva,4.00
2011,10/08/2011,41001,Neiva,4.00
2011,03/07/2011,41797,Tesalia,4.00
2011,08/02/2011,41359,Isnos,3.00
2011,12/03/2011,41001,Neiva,3.00
2011,14/08/2011,41770,Suaza,3.00
2011,04/02/2011,41770,Suaza,2.50
2011,08/08/2011,41001,Neiva,2.00
2011,15/08/2011,41799,Tello,2.00
2011,27/07/2011,41885,Yaguará,1.50
2011,06/08/2011,41132,Campoalegre,1.25
2011,07/02/2011,41244,Elías,1.00
2011,05/02/2011,41298,Garzón,1.00
2011,10/08/2011,41001,Neiva,1.00
2011,10/08/2011,41001,Neiva,1.00
2011,10/08/2011,41001,Neiva,1.00
2011,10/08/2011,41001,Neiva,1.00
2011,04/02/2011,41770,Suaza,0.75
2011,12/08/2011,41306,Gigante,0.50
2011,03/02/2011,41524,Palermo,0.50
2011,30/04/2011,41001,Neiva,0.30
2011,11/08/2011,41524,Palermo,0.30
2011,30/01/2011,41001,Neiva,0.25
2011,08/05/2011,41001,Neiva,0.25
2011,01/06/2011,41001,Neiva,0.25
2011,05/06/2011,41001,Neiva,0.25
2011,16/06/2011,41001,Neiva,0.25
2011,24/06/2011,41001,Neiva,0.25
2011,05/08/2011,41001,Neiva,0.25
2011,05/08/2011,41001,Neiva,0.25
2011,08/08/2011,41001,Neiva,0.25
2011,12/08/2011,41001,Neiva,0.25
2011,12/08/2011,41668,San Agustín,0.25
2011,04/07/2011,41885,Yaguará,0.10
2011,06/08/2011,41306,Gigante,0.05
2011,05/08/2011,41524,Palermo,0.05
2011,07/08/2011,41524,Palermo,0.03
2011,05/08/2011,41524,Palermo,0.02
2011,04/07/2011,41615,Rivera,0.01
2011,01/09/2011,41016,Aipe,500.00
2011,17/09/2011,41885,Yaguará,100.00
2011,29/08/2011,41349,Hobo,35.00
2011,13/08/2011,41791,Tarqui,35.00
2011,05/09/2011,41026,Altamira,30.00
2011,02/09/2011,41001,Neiva,30.00
2011,02/09/2011,41885,Yaguará,25.00
2011,13/09/2011,41524,Palermo,23.00
2011,21/09/2011,41001,Neiva,20.00
2011,21/09/2011,41885,Yaguará,20.00
2011,05/09/2011,41026,Altamira,15.00
2011,05/09/2011,41026,Altamira,15.00
2011,15/09/2011,41791,Tarqui,15.00
2011,14/09/2011,41298,Garzón,12.00
2011,14/09/2011,41799,Tello,12.00
2011,05/09/2011,41026,Altamira,11.00
2011,05/09/2011,41026,Altamira,10.00
2011,31/08/2011,41396,La Plata,10.00
2011,04/09/2011,41001,Neiva,10.00
2011,20/09/2011,41026,Altamira,8.00
2011,11/09/2011,41306,Gigante,8.00
2011,07/09/2011,41349,Hobo,8.00
2011,17/09/2011,41357,Íquira,8.00
2011,25/08/2011,41807,Timaná,8.00
2011,11/08/2011,41885,Yaguará,8.00
2011,07/09/2011,41132,Campoalegre,7.00
2011,30/08/2011,41298,Garzón,7.00
2011,30/08/2011,41524,Palermo,7.00
2011,05/09/2011,41524,Palermo,7.00
2011,09/09/2011,41020,Algeciras,6.00
2011,28/03/2011,41078,Baraya,6.00
2011,31/08/2011,41306,Gigante,6.00
2011,06/09/2011,41357,Íquira,6.00
2011,14/08/2011,41001,Neiva,6.00
2011,04/09/2011,41001,Neiva,6.00
2011,29/08/2011,41885,Yaguará,6.00
2011,17/03/2011,41551,Pitalito,5.00
2011,04/08/2011,41797,Tesalia,5.00
2011,31/08/2011,41797,Tesalia,5.00
2011,08/09/2011,41797,Tesalia,5.00
2011,02/11/2011,41797,Tesalia,5.00
2011,17/08/2011,41872,Villavieja,5.00
2011,14/09/2011,41885,Yaguará,5.00
2011,05/09/2011,41132,Campoalegre,4.00
2011,03/09/2011,41298,Garzón,4.00
2011,05/09/2011,41306,Gigante,4.00
2011,10/08/2011,41001,Neiva,4.00
2011,04/09/2011,41001,Neiva,4.00
2011,27/08/2011,41524,Palermo,4.00
2011,31/10/2011,41524,Palermo,4.00
2011,29/08/2011,41615,Rivera,4.00
2011,29/08/2011,41885,Yaguará,4.00
2011,11/09/2011,41306,Gigante,3.00
2011,29/08/2011,41319,Guadalupe,3.00
2011,25/08/2011,41349,Hobo,3.00
2011,08/02/2011,41359,Isnos,3.00
2011,01/09/2011,41001,Neiva,3.00
2011,19/09/2011,41518,Paicol,3.00
2011,23/08/2011,41524,Palermo,3.00
2011,05/09/2011,41524,Palermo,3.00
2011,30/08/2011,41551,Pitalito,3.00
2011,11/08/2011,41668,San Agustín,3.00
2011,14/08/2011,41770,Suaza,3.00
2011,24/08/2011,41799,Tello,3.00
2011,26/01/2011,41298,Garzón,2.50
2011,22/08/2011,41026,Altamira,2.00
2011,29/08/2011,41026,Altamira,2.00
2011,05/09/2011,41026,Altamira,2.00
2011,02/09/2011,41132,Campoalegre,2.00
2011,06/09/2011,41132,Campoalegre,2.00
2011,12/09/2011,41132,Campoalegre,2.00
2011,23/08/2011,41298,Garzón,2.00
2011,22/08/2011,41306,Gigante,2.00
2011,26/08/2011,41306,Gigante,2.00
2011,11/09/2011,41306,Gigante,2.00
2011,15/08/2011,41001,Neiva,2.00
2011,02/09/2011,41001,Neiva,2.00
2011,02/09/2011,41001,Neiva,2.00
2011,05/09/2011,41001,Neiva,2.00
2011,07/09/2011,41001,Neiva,2.00
2011,12/09/2011,41524,Palermo,2.00
2011,15/09/2011,41524,Palermo,2.00
2011,30/08/2011,41548,Pital,2.00
2011,03/09/2011,41791,Tarqui,2.00
2011,15/08/2011,41799,Tello,2.00
2011,09/09/2011,41797,Tesalia,2.00
2011,06/08/2011,41132,Campoalegre,1.25
2011,23/08/2011,41016,Aipe,1.00
2011,29/08/2011,41026,Altamira,1.00
2011,05/09/2011,41132,Campoalegre,1.00
2011,08/02/2011,41298,Garzón,1.00
2011,29/08/2011,41298,Garzón,1.00
2011,18/08/2011,41306,Gigante,1.00
2011,29/08/2011,41306,Gigante,1.00
2011,30/08/2011,41306,Gigante,1.00
2011,31/08/2011,41306,Gigante,1.00
2011,01/09/2011,41306,Gigante,1.00
2011,02/09/2011,41306,Gigante,1.00
2011,25/08/2011,41349,Hobo,1.00
2011,15/08/2011,41001,Neiva,1.00
2011,19/08/2011,41001,Neiva,1.00
2011,02/09/2011,41001,Neiva,1.00
2011,02/09/2011,41001,Neiva,1.00
2011,05/09/2011,41001,Neiva,1.00
2011,05/09/2011,41001,Neiva,1.00
2011,07/09/2011,41001,Neiva,1.00
2011,09/09/2011,41001,Neiva,1.00
2011,09/09/2011,41001,Neiva,1.00
2011,01/11/2011,41001,Neiva,1.00
2011,31/08/2011,41524,Palermo,1.00
2011,31/08/2011,41524,Palermo,1.00
2011,09/09/2011,41524,Palermo,1.00
2011,13/09/2011,41524,Palermo,1.00
2011,13/09/2011,41524,Palermo,1.00
2011,24/08/2011,41615,Rivera,1.00
2011,17/09/2011,41615,Rivera,1.00
2011,19/09/2011,41615,Rivera,1.00
2011,23/08/2011,41770,Suaza,1.00
2011,20/09/2011,41801,Teruel,1.00
2011,01/09/2011,41807,Timaná,1.00
2011,05/09/2011,41872,Villavieja,1.00
2011,24/08/2011,41885,Yaguará,1.00
2011,29/08/2011,41885,Yaguará,1.00
2011,05/09/2011,41885,Yaguará,1.00
2011,23/08/2011,41016,Aipe,0.50
2011,20/08/2011,41026,Altamira,0.50
2011,14/09/2011,41026,Altamira,0.50
2011,19/08/2011,41298,Garzón,0.50
2011,05/08/2011,41306,Gigante,0.50
2011,17/08/2011,41306,Gigante,0.50
2011,23/08/2011,41306,Gigante,0.50
2011,25/08/2011,41306,Gigante,0.50
2011,15/08/2011,41001,Neiva,0.50
2011,16/09/2011,41001,Neiva,0.50
2011,05/08/2011,41524,Palermo,0.50
2011,18/08/2011,41615,Rivera,0.50
2011,03/02/2011,41668,San Agustín,0.50
2011,17/08/2011,41872,Villavieja,0.50
2011,09/09/2011,41885,Yaguará,0.50
2011,12/08/2011,41306,Gigante,0.40
2011,11/08/2011,41668,San Agustín,0.40
2011,06/08/2011,41524,Palermo,0.30
2011,11/08/2011,41524,Palermo,0.30
2011,01/11/2011,41006,Acevedo,0.25
2011,19/08/2011,41016,Aipe,0.25
2011,15/09/2011,41016,Aipe,0.25
2011,08/09/2011,41132,Campoalegre,0.25
2011,20/08/2011,41306,Gigante,0.25
2011,19/09/2011,41306,Gigante,0.25
2011,16/09/2011,41319,Guadalupe,0.25
2011,04/08/2011,41001,Neiva,0.25
2011,15/09/2011,41518,Paicol,0.25
2011,16/09/2011,41797,Tesalia,0.25
2011,08/09/2011,41807,Timaná,0.25
2011,08/09/2011,41885,Yaguará,0.25
2011,16/09/2011,41885,Yaguará,0.25
2011,17/09/2011,41885,Yaguará,0.25
2011,05/08/2011,41524,Palermo,0.20
2011,23/08/2011,41306,Gigante,0.15
2011,17/08/2011,41524,Palermo,0.10
2011,17/09/2011,41132,Campoalegre,0.03
2011,20/09/2011,41132,Campoalegre,0.03
2011,08/09/2011,41524,Palermo,0.03
2011,17/09/2011,41132,Campoalegre,0.02
2011,08/09/2011,41885,Yaguará,0.02
2011,15/09/2011,41298,Garzón,0.01
2011,16/09/2011,41524,Palermo,0.01
2011,03/02/2011,47189,Ciénaga,400.00
2011,19/02/2011,50573,Puerto López,7610.00
2011,20/01/2011,50350,La Macarena,230.00
2011,06/02/2011,50350,La Macarena,230.00
2011,20/02/2011,50350,La Macarena,155.00
2011,16/01/2011,50350,La Macarena,120.00
2011,19/01/2011,50350,La Macarena,100.00
2011,15/02/2011,50350,La Macarena,90.00
2011,18/02/2011,50350,La Macarena,56.00
2011,05/01/2011,50350,La Macarena,50.00
2011,16/01/2011,50573,Puerto López,50.00
2011,07/01/2011,50590,Puerto Rico,50.00
2011,14/01/2011,50590,Puerto Rico,50.00
2011,11/02/2011,50350,La Macarena,42.00
2011,08/01/2011,50590,Puerto Rico,40.00
2011,11/01/2011,50590,Puerto Rico,40.00
2011,18/01/2011,50590,Puerto Rico,40.00
2011,02/01/2011,50350,La Macarena,38.00
2011,09/02/2011,50350,La Macarena,35.00
2011,16/02/2011,50350,La Macarena,33.00
2011,15/01/2011,50350,La Macarena,30.00
2011,19/02/2011,50350,La Macarena,30.00
2011,17/01/2011,50573,Puerto López,30.00
2011,05/01/2011,50590,Puerto Rico,30.00
2011,09/01/2011,50590,Puerto Rico,30.00
2011,17/01/2011,50590,Puerto Rico,30.00
2011,26/01/2011,50590,Puerto Rico,30.00
2011,20/01/2011,50711,Vistahermosa,25.00
2011,12/01/2011,50590,Puerto Rico,20.00
2011,15/01/2011,50590,Puerto Rico,20.00
2011,16/01/2011,50590,Puerto Rico,20.00
2011,19/01/2011,50590,Puerto Rico,20.00
2011,21/01/2011,50590,Puerto Rico,20.00
2011,07/02/2011,50350,La Macarena,19.00
2011,11/02/2011,50350,La Macarena,18.00
2011,19/01/2011,50590,Puerto Rico,15.00
2011,17/02/2011,50350,La Macarena,12.00
2011,15/01/2011,50001,Villavicencio,11.00
2011,05/02/2011,50350,La Macarena,10.00
2011,19/02/2011,50350,La Macarena,10.00
2011,25/01/2011,50001,Villavicencio,10.00
2011,29/01/2011,50001,Villavicencio,10.00
2011,10/01/2011,50573,Puerto López,8.00
2011,19/02/2011,50350,La Macarena,5.00
2011,01/02/2011,50350,La Macarena,4.00
2011,30/01/2011,50001,Villavicencio,4.00
2011,19/01/2011,50590,Puerto Rico,3.00
2011,25/01/2011,50001,Villavicencio,3.00
2011,29/01/2011,50001,Villavicencio,3.00
2011,04/02/2011,50350,La Macarena,2.00
2011,30/01/2011,50001,Villavicencio,2.00
2011,15/01/2011,50711,Vistahermosa,2.00
2011,01/01/2011,50573,Puerto López,1.00
2011,01/01/2011,50573,Puerto López,1.00
2011,24/01/2011,50001,Villavicencio,1.00
2011,21/01/2011,50001,Villavicencio,0.50
2011,23/01/2011,50001,Villavicencio,0.50
2011,24/01/2011,50001,Villavicencio,0.50
2011,24/01/2011,50001,Villavicencio,0.50
2011,28/01/2011,50001,Villavicencio,0.50
2011,06/02/2011,50350,La Macarena,0.30
2011,15/02/2011,50683,San Juan de Arama,20.00
2011,21/02/2011,50350,La Macarena,2200.00
2011,22/02/2011,50689,San Martín,800.00
2011,18/02/2011,50683,San Juan de Arama,300.00
2011,27/01/2011,50573,Puerto López,250.00
2011,21/02/2011,50568,Puerto Gaitán,50.00
2011,21/02/2011,50590,Puerto Rico,40.00
2011,21/02/2011,50251,El Castillo,30.00
2011,24/02/2011,50590,Puerto Rico,30.00
2011,03/02/2011,50711,Vistahermosa,20.00
2011,07/02/2011,50590,Puerto Rico,17.00
2011,14/02/2011,50568,Puerto Gaitán,15.00
2011,03/02/2011,50711,Vistahermosa,15.00
2011,08/03/2011,50590,Puerto Rico,12.00
2011,11/02/2011,50313,Granada,11.50
2011,21/02/2011,50568,Puerto Gaitán,10.00
2011,21/01/2011,50001,Villavicencio,10.00
2011,19/01/2011,50124,Cabuyaro,9.00
2011,04/07/2011,50001,Villavicencio,8.00
2011,19/01/2011,50001,Villavicencio,5.00
2011,14/02/2011,50313,Granada,3.00
2011,20/02/2011,50313,Granada,3.00
2011,23/02/2011,50590,Puerto Rico,3.00
2011,20/01/2011,50001,Villavicencio,3.00
2011,22/01/2011,50001,Villavicencio,3.00
2011,22/01/2011,50001,Villavicencio,3.00
2011,21/01/2011,50001,Villavicencio,2.00
2011,22/01/2011,50001,Villavicencio,2.00
2011,15/02/2011,50313,Granada,1.50
2011,03/01/2011,50001,Villavicencio,1.00
2011,31/01/2011,50001,Villavicencio,1.00
2011,17/03/2011,50001,Villavicencio,1.00
2011,29/01/2011,50711,Vistahermosa,1.00
2011,12/02/2011,50313,Granada,0.50
2011,03/01/2011,50001,Villavicencio,0.50
2011,13/01/2011,50001,Villavicencio,0.50
2011,15/01/2011,50001,Villavicencio,0.50
2011,20/01/2011,50001,Villavicencio,0.50
2011,22/01/2011,50001,Villavicencio,0.50
2011,12/09/2011,54001,Cúcuta,60.00
2011,07/08/2011,54405,Los Patios,7.00
2011,11/06/2011,54261,El Zulia,4.00
2011,15/09/2011,54001,Cúcuta,3.00
2011,12/09/2011,54261,El Zulia,2.00
2011,15/08/2011,54405,Los Patios,0.50
2011,03/09/2011,63302,Génova,40.00
2011,14/01/2011,63548,Pijao,550.00
2011,10/08/2011,63690,Salento,46.00
2011,12/03/2011,63272,Filandia,0.32
2011,01/09/2011,63302,Génova,30.00
2011,01/09/2011,63302,Génova,30.00
2011,08/08/2011,63548,Pijao,16.00
2011,24/01/2011,63302,Génova,6.50
2011,14/03/2011,63470,Montenegro,4.00
2011,01/02/2011,63690,Salento,1.50
2011,30/08/2011,63690,Salento,1.00
2011,19/08/2011,63690,Salento,0.00
2011,28/10/2011,66001,Pereira,2.56
2011,10/09/2011,66400,La Virginia,1.50
2011,06/09/2011,66045,Apía,0.50
2011,02/02/2011,66001,Pereira,0.10
2011,25/07/2011,66170,Dosquebradas,0.00
2011,25/07/2011,66001,Pereira,0.00
2011,25/10/2011,66001,Pereira,0.00
2011,24/05/2011,88001,San Andrés,0.40
2011,22/04/2011,88001,San Andrés,0.30
2011,01/05/2011,88001,San Andrés,0.30
2011,13/05/2011,88001,San Andrés,0.30
2011,23/05/2011,88001,San Andrés,0.30
2011,07/02/2011,68162,Cerrito,24.00
2011,14/12/2011,68179,Chipatá,4.00
2011,04/02/2011,68320,Guadalupe,2.00
2011,18/03/2011,68320,Guadalupe,1.00
2011,16/06/2011,68745,Simacota,1.00
2011,10/02/2011,68500,Oiba,0.80
2011,22/03/2011,68770,Suaita,0.50
2011,15/02/2011,68320,Guadalupe,0.00
2011,25/02/2011,68320,Guadalupe,0.00
2011,14/06/2011,68500,Oiba,0.00
2011,28/10/2011,68861,Vélez,0.00
2011,02/02/2011,68547,Piedecuesta,100.00
2011,,68406,Lebrija,0.00
2011,,68406,Lebrija,0.00
2011,09/07/2011,68861,Vélez,15.00
2011,04/09/2011,68547,Piedecuesta,8.00
2011,23/02/2011,70508,Ovejas,7.00
2011,10/03/2011,70001,Sincelejo,6.00
2011,15/03/2011,70230,Chalán,5.00
2011,30/01/2011,70418,Los Palmitos,5.00
2011,18/02/2011,70473,Morroa,5.00
2011,23/01/2011,70670,Sampués,5.00
2011,05/03/2011,70508,Ovejas,4.00
2011,22/01/2011,70001,Sincelejo,4.00
2011,23/02/2011,70001,Sincelejo,4.00
2011,19/01/2011,70001,Sincelejo,3.00
2011,09/02/2011,70001,Sincelejo,3.00
2011,19/02/2011,70001,Sincelejo,2.00
2011,10/08/2011,73001,Ibagué,15.00
2011,12/08/2011,73001,Ibagué,4.00
2011,28/07/2011,73001,Ibagué,3.00
2011,10/08/2011,73001,Ibagué,3.00
2011,11/08/2011,73001,Ibagué,3.00
2011,28/07/2011,73001,Ibagué,2.00
2011,09/08/2011,73001,Ibagué,2.00
2011,12/08/2011,73001,Ibagué,2.00
2011,05/08/2011,73001,Ibagué,1.50
2011,13/08/2011,73001,Ibagué,1.50
2011,24/07/2011,73001,Ibagué,1.00
2011,11/08/2011,73001,Ibagué,1.00
2011,11/08/2011,73001,Ibagué,1.00
2011,25/07/2011,73001,Ibagué,0.40
2011,26/07/2011,73001,Ibagué,0.30
2011,25/07/2011,73001,Ibagué,0.10
2011,27/07/2011,73001,Ibagué,0.10
2011,14/08/2011,73001,Ibagué,0.06
2011,22/07/2011,73001,Ibagué,0.05
2011,10/08/2011,73001,Ibagué,0.05
2011,12/08/2011,73001,Ibagué,0.05
2011,12/08/2011,73001,Ibagué,0.05
2011,24/07/2011,73001,Ibagué,0.03
2011,08/08/2011,73001,Ibagué,0.03
2011,14/08/2011,73001,Ibagué,0.03
2011,15/08/2011,73001,Ibagué,0.02
2011,23/07/2011,73001,Ibagué,0.01
2011,09/08/2011,73001,Ibagué,0.01
2011,14/08/2011,73001,Ibagué,0.01
2011,14/08/2011,73001,Ibagué,0.01
2011,15/08/2011,73001,Ibagué,0.01
2011,19/08/2011,73001,Ibagué,0.01
2011,13/09/2011,73268,Espinal,500.00
2011,06/08/2011,73563,Prado,350.00
2011,04/09/2011,73148,Carmen de Apicalá,90.00
2011,26/01/2011,73449,Melgar,75.00
2011,27/09/2011,73001,Ibagué,60.00
2011,30/08/2011,73449,Melgar,47.00
2011,05/09/2011,73200,Coello,40.00
2011,10/07/2011,73770,Suárez,14.00
2011,10/07/2011,73563,Prado,9.00
2011,05/09/2011,73001,Ibagué,7.00
2011,05/08/2011,73449,Melgar,6.00
2011,07/08/2011,73275,Flandes,5.00
2011,05/09/2011,73226,Cunday,4.50
